time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-03-10T23:56:36.550Z,34.258,25.802,33,4.1,mb,,,,1.01,us,usp0009phs,2014-11-07T01:09:40.664Z,"Crete, Greece",earthquake,,,,1,reviewed,us,us
2000-03-10T22:01:45.970Z,34.356,26.029,10,5.3,mwc,,,,0.98,us,usp0009phq,2016-11-09T22:02:47.014Z,"Crete, Greece",earthquake,,,,,reviewed,us,hrv
2000-03-10T09:01:34.950Z,41.01,20.298,0,4.3,mb,,,,,us,usp0009ph3,2014-11-07T01:09:40.525Z,"Albania",earthquake,,,,7,reviewed,the,us
2000-03-10T04:00:18.460Z,50.822,157.105,55,5,mb,,,,0.81,us,usp0009pgt,2014-11-07T01:09:40.486Z,"Kuril Islands",earthquake,,,,79,reviewed,us,us
2000-03-10T02:52:50.710Z,44.49,148.227,33,4.3,mb,,,,0.71,us,usp0009pgp,2014-11-07T01:09:40.478Z,"Kuril Islands",earthquake,,,,8,reviewed,us,us
2000-03-10T00:36:42.160Z,34.003,138.917,33,4,mb,,,,1.25,us,usp0009pgk,2014-11-07T01:09:40.472Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-03-09T20:46:22.630Z,47.272,154.301,33,4.1,mb,,,,1.46,us,usp0009pg9,2014-11-07T01:09:40.449Z,"Kuril Islands",earthquake,,,,1,reviewed,us,us
2000-03-09T19:17:38.440Z,49.176,147.247,579.2,4.8,mb,,,,0.7,us,usp0009pg3,2014-11-07T01:09:40.382Z,"Sea of Okhotsk",earthquake,,,,100,reviewed,us,us
2000-03-08T22:11:28.560Z,45.792,26.767,62.6,4.4,mb,,,,1.34,us,usp0009pf0,2014-11-07T01:09:40.227Z,"Romania",earthquake,,,,42,reviewed,us,us
2000-03-08T18:26:23.240Z,37.083,-12.21,10,4,mb,,,,1.02,us,usp0009pev,2014-11-07T01:09:40.175Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,2,reviewed,us,us
2000-03-08T09:57:22.790Z,38.285,21.905,0,4.3,mb,,,,,us,usp0009pe7,2014-11-07T01:09:40.056Z,"Greece",earthquake,,,,14,reviewed,the,us
2000-03-08T09:19:13.750Z,55.803,163.709,33,4,mb,,,,1.18,us,usp0009pe5,2014-11-07T01:09:40.051Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,3,reviewed,us,us
2000-03-08T04:53:45.920Z,34.406,136.15,388.2,4.3,mb,,,,0.68,us,usp0009pe1,2014-11-07T01:09:40.039Z,"western Honshu, Japan",earthquake,,7.5,,2,reviewed,us,us
2000-03-08T01:45:53.330Z,40.697,51.936,50.2,4.7,mb,,,,0.88,us,usp0009pdv,2014-11-07T01:09:40.020Z,"Caspian Sea, offshore Turkmenistan",earthquake,,,,39,reviewed,us,us
2000-03-07T15:16:02.480Z,33.59,-12.629,10,4.5,mblg,,,,0.95,us,usp0009pd7,2014-11-07T01:09:39.946Z,"Madeira Islands, Portugal region",earthquake,,,,,reviewed,us,mdd
2000-03-07T08:10:07.040Z,39.714,141.149,33,4.1,mb,,,,0.87,us,usp0009pcz,2014-11-07T01:09:39.866Z,"eastern Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-03-06T11:21:37.260Z,37.235,35.134,33,4,md,,,,1.36,us,usp0009pc1,2014-11-07T01:09:39.741Z,"central Turkey",earthquake,,,,,reviewed,us,isk
2000-03-06T10:28:41.110Z,37.174,35.246,50.8,4,md,,,,0.84,us,usp0009pbw,2014-11-07T01:09:39.725Z,"central Turkey",earthquake,,10.4,,,reviewed,us,isk
2000-03-06T00:32:53.140Z,52.672,158.018,150,4.3,mb,,,,0.97,us,usp0009pb7,2014-11-07T01:09:39.635Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,3,reviewed,us,us
2000-03-05T14:36:30.680Z,47.026,154.156,33,4.7,mb,,,,1.29,us,usp0009pah,2014-11-07T01:09:39.501Z,"Kuril Islands",earthquake,,,,27,reviewed,us,us
2000-03-05T04:40:57.090Z,51.325,178.776,41.1,4.2,mb,,,,1.28,us,usp0009p9p,2014-11-07T01:09:39.196Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,7,reviewed,us,us
2000-03-04T15:43:20.210Z,47.274,9.475,10,4.1,ml,,,,1.13,us,usp0009p8v,2014-11-07T01:09:38.982Z,"Switzerland",earthquake,,,,,reviewed,us,vie
2000-03-04T06:38:38.880Z,36.011,69.522,108.5,4.1,mb,,,,1.42,us,usp0009p8g,2014-11-07T01:09:38.906Z,"Hindu Kush region, Afghanistan",earthquake,,13.7,,3,reviewed,us,us
2000-03-03T20:24:40.310Z,45.058,13.316,10,4,ml,,,,1.18,us,usp0009p7v,2014-11-07T01:09:38.385Z,"Italy-Slovenia-Croatia border region",earthquake,,,,,reviewed,us,vie
2000-03-03T15:51:16.380Z,36.597,71.4,190.7,4.8,mb,,,,0.88,us,usp0009p7g,2014-11-07T01:09:38.245Z,"Hindu Kush region, Afghanistan",earthquake,,,,52,reviewed,us,us
2000-03-03T09:32:57.740Z,36.485,70.09,212.3,4.3,mb,,,,1.22,us,usp0009p73,2014-11-07T01:09:38.008Z,"Hindu Kush region, Afghanistan",earthquake,,,,8,reviewed,us,us
2000-03-03T01:18:44.310Z,43.126,134.49,406.6,4.2,mb,,,,0.71,us,usp0009p6u,2014-11-07T01:09:37.949Z,"Primor'ye, Russia",earthquake,,9.3,,7,reviewed,us,us
2000-03-01T13:32:32.950Z,49.232,156.321,33,4.7,mb,,,,1.12,us,usp0009p56,2014-11-07T01:09:37.130Z,"Kuril Islands",earthquake,,,,28,reviewed,us,us
2000-03-01T09:28:27.310Z,49.615,156.054,86.2,4,mb,,,,1.29,us,usp0009p50,2014-11-07T01:09:37.046Z,"Kuril Islands",earthquake,,14.3,,2,reviewed,us,us
2000-02-29T20:43:01.730Z,40.081,33.943,10,4.3,mb,,,,0.99,us,usp0009p48,2014-11-07T01:09:34.735Z,"central Turkey",earthquake,,,,4,reviewed,us,us
2000-02-29T10:15:09.640Z,37.725,138.387,33,4.4,mb,,,,1.06,us,usp0009p3m,2014-11-07T01:09:34.682Z,"near the west coast of Honshu, Japan",earthquake,,,,19,reviewed,us,us
2000-02-29T07:40:12.010Z,35.073,72.13,33,4.3,mb,,,,0.53,us,usp0009p3g,2014-11-07T01:09:34.670Z,"Pakistan",earthquake,,,,3,reviewed,us,us
2000-02-28T08:57:30.940Z,39.587,73.803,51.6,4.2,mb,,,,1.13,us,usp0009p25,2014-11-07T01:09:34.524Z,"Kyrgyzstan",earthquake,,14.5,,1,reviewed,us,us
2000-02-28T07:53:57.040Z,53.105,171.021,33,4.2,mb,,,,1,us,usp0009p24,2014-11-07T01:09:34.521Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,9,reviewed,us,us
2000-02-28T07:45:00.680Z,37.051,27.495,10,4.3,mb,,,,1.24,us,usp0009p23,2014-11-07T01:09:34.517Z,"western Turkey",earthquake,,,,14,reviewed,us,us
2000-02-28T04:24:39.970Z,36.1,26.517,128.8,4.4,mb,,,,0.94,us,usp0009p1z,2014-11-07T01:09:34.502Z,"Dodecanese Islands, Greece",earthquake,,5.2,,41,reviewed,us,us
2000-02-26T15:03:25.160Z,34.575,135.921,33,4.2,mb,,,,1.13,us,usp0009p05,2014-11-07T01:09:33.975Z,"near the south coast of western Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-02-26T10:41:38.830Z,37.269,44.539,33,4.1,mb,,,,1.41,us,usp0009nzu,2014-11-07T01:09:33.923Z,"Turkey-Iran-Iraq border region",earthquake,,,,4,reviewed,us,us
2000-02-26T08:18:37.690Z,37.304,44.76,33,5.2,ms,,,,0.92,us,usp0009nzq,2014-11-07T01:09:33.908Z,"Turkey-Iran-Iraq border region",earthquake,,,,1,reviewed,us,us
2000-02-26T07:15:54.220Z,44.865,149.449,51.7,4.1,mb,,,,1.17,us,usp0009nzk,2014-11-07T01:09:33.857Z,"Kuril Islands",earthquake,,14,,6,reviewed,us,us
2000-02-26T01:21:54.060Z,54.897,161.019,100.1,4.3,mb,,,,0.91,us,usp0009nz3,2014-11-07T01:09:33.819Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,7.9,,8,reviewed,us,us
2000-02-26T00:43:48.460Z,37.216,44.654,33,4.1,mb,,,,1.21,us,usp0009nyz,2014-11-07T01:09:33.811Z,"Turkey-Iran-Iraq border region",earthquake,,,,5,reviewed,us,us
2000-02-25T14:41:55.920Z,48.904,149.846,369.7,4.1,mb,,,,0.48,us,usp0009nyc,2014-11-07T01:09:33.687Z,"northwest of the Kuril Islands",earthquake,,12.5,,1,reviewed,us,us
2000-02-25T00:14:53.670Z,51.602,16.03,5,4.3,ml,,,,1.2,us,usp0009nxb,2014-11-07T01:09:33.506Z,"Poland",earthquake,,,,,reviewed,us,grf
2000-02-24T17:48:39.510Z,33.65,139.215,199.4,4.3,mb,,,,0.78,us,usp0009nwz,2014-11-07T01:09:33.481Z,"Izu Islands, Japan region",earthquake,,15.5,,1,reviewed,us,us
2000-02-24T13:32:26.280Z,51.459,-178.379,50.2,5.1,mwc,,,,0.86,us,usp0009nwp,2020-02-20T20:06:43.396Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,5.5,,,reviewed,us,hrv
2000-02-24T01:50:33.670Z,46.132,143.78,332.6,4.3,mb,,,,0.94,us,usp0009nvz,2014-11-07T01:09:33.373Z,"Sakhalin, Russia",earthquake,,7.1,,21,reviewed,us,us
2000-02-23T15:46:38.050Z,45.41,0.41,10,4.1,ml,,,,1.03,us,usp0009nve,2014-11-07T01:09:33.295Z,"France",earthquake,,,,,reviewed,us,ldg
2000-02-22T16:00:01.590Z,43.023,146.73,57,4.6,mb,,,,0.74,us,usp0009nua,2014-11-07T01:09:32.910Z,"Kuril Islands",earthquake,,9.9,,27,reviewed,us,us
2000-02-22T11:55:25.630Z,34.598,25.599,33,5.3,mwc,,,,1.19,us,usp0009nu4,2016-11-09T21:56:05.518Z,"Crete, Greece",earthquake,,,,,reviewed,us,hrv
2000-02-22T03:54:14.450Z,51.813,175.126,33,4.1,mb,,,,0.84,us,usp0009ntw,2014-11-07T01:09:32.836Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,4,reviewed,us,us
2000-02-21T22:37:26.710Z,38.989,70.5,33,4.2,mb,,,,1.49,us,usp0009ntb,2014-11-07T01:09:32.371Z,"Tajikistan",earthquake,,,,4,reviewed,us,us
2000-02-21T19:20:54.500Z,36.883,69.853,33,4.3,mb,,,,0.96,us,usp0009nt0,2014-11-07T01:09:32.332Z,"Hindu Kush region, Afghanistan",earthquake,,,,7,reviewed,us,us
2000-02-21T17:30:06.460Z,39.688,74.717,60.6,4,mb,,,,1.44,us,usp0009nsx,2014-11-07T01:09:32.325Z,"southern Xinjiang, China",earthquake,,24.2,,3,reviewed,us,us
2000-02-21T10:18:12.730Z,33.72,136.954,369.6,4.3,mb,,,,0.76,us,usp0009nse,2014-11-07T01:09:32.259Z,"near the south coast of western Honshu, Japan",earthquake,,5.4,,26,reviewed,us,us
2000-02-21T05:23:06.220Z,51.527,-179.377,33,4.3,mb,,,,0.87,us,usp0009ns8,2020-02-20T20:06:44.346Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,13,reviewed,us,us
2000-02-20T13:58:44.860Z,42.716,143.953,56.6,4.8,mb,,,,0.96,us,usp0009nr3,2014-11-07T01:09:31.921Z,"Hokkaido, Japan region",earthquake,,6.8,,61,reviewed,us,us
2000-02-19T19:31:37.360Z,49.656,155.859,48.2,5.4,mwc,,,,0.77,us,usp0009npp,2016-11-09T21:54:43.473Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2000-02-19T19:10:44.690Z,50.587,154.339,187.5,4.1,mb,,,,1.02,us,usp0009npm,2014-11-07T01:09:31.735Z,"Kuril Islands",earthquake,,9.7,,2,reviewed,us,us
2000-02-19T18:53:24.450Z,50.28,156.929,40.3,4.9,mb,,,,1.07,us,usp0009npg,2014-11-07T01:09:31.709Z,"Kuril Islands",earthquake,,,,31,reviewed,us,us
2000-02-19T13:33:10.150Z,42.359,142.967,62.1,4.7,mb,,,,1.05,us,usp0009np8,2014-11-07T01:09:31.671Z,"Hokkaido, Japan region",earthquake,,6.1,,39,reviewed,us,us
2000-02-19T08:09:04.460Z,51.489,-179.405,33,4.4,mb,,,,0,us,usp0009nny,2020-02-20T20:06:44.962Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,14,reviewed,us,us
2000-02-19T07:48:06.170Z,36.519,69.953,293.7,4,mb,,,,0.85,us,usp0009nnv,2014-11-07T01:09:31.635Z,"Hindu Kush region, Afghanistan",earthquake,,10.6,,7,reviewed,us,us
2000-02-19T06:06:09.080Z,44.476,149.401,50.2,5.1,mwc,,,,1.05,us,usp0009nnt,2016-11-09T21:54:42.487Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2000-02-19T05:23:28.650Z,44.499,149.393,51.6,5.3,mwc,,,,1.09,us,usp0009nnn,2016-11-09T21:54:41.503Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2000-02-19T04:49:28.710Z,44.513,149.379,54.5,5,mwc,,,,1.04,us,usp0009nnm,2016-11-09T21:54:40.822Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2000-02-18T21:27:21.660Z,36.764,79.773,33,4.2,mb,,,,1.45,us,usp0009nn8,2014-11-07T01:09:31.543Z,"southern Xinjiang, China",earthquake,,,,2,reviewed,us,us
2000-02-18T13:38:49.810Z,39.086,140.852,33,4.1,mb,,,,0.9,us,usp0009nmt,2014-11-07T01:09:31.511Z,"eastern Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-02-16T11:52:13.390Z,37.269,145.178,33,5.4,mwc,,,,0.81,us,usp0009nhz,2016-11-09T21:53:23.998Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-02-15T23:41:37.250Z,36.331,70.354,182.9,4.6,mb,,,,1.26,us,usp0009nh8,2014-11-07T01:09:31.074Z,"Hindu Kush region, Afghanistan",earthquake,,16.6,,2,reviewed,us,us
2000-02-15T20:48:44.270Z,48.091,153.999,71.7,4.2,mb,,,,0.91,us,usp0009nh3,2014-11-07T01:09:31.048Z,"Kuril Islands",earthquake,,11.6,,3,reviewed,us,us
2000-02-15T18:37:19.980Z,72.75,5.139,10,4.9,mb,,,,1.04,us,usp0009ngy,2014-11-07T01:09:31.035Z,"Norwegian Sea",earthquake,,,,1,reviewed,us,us
2000-02-15T17:26:19.970Z,43.959,85.056,33,4.7,mb,,,,1.26,us,usp0009ngv,2014-11-07T01:09:31.028Z,"northern Xinjiang, China",earthquake,,,,5,reviewed,us,us
2000-02-15T07:07:40.920Z,40.152,72.244,66.7,4.1,mb,,,,1.28,us,usp0009ng7,2014-11-07T01:09:30.980Z,"Kyrgyzstan",earthquake,,10.8,,9,reviewed,us,us
2000-02-14T13:45:23.180Z,55.549,162.311,33,4.8,mb,,,,1.21,us,usp0009nfa,2014-11-07T01:09:30.847Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,36,reviewed,us,us
2000-02-14T13:39:56.420Z,48.834,155.442,61.3,4.8,mb,,,,1.09,us,usp0009nf9,2014-11-07T01:09:30.840Z,"Kuril Islands",earthquake,,,,32,reviewed,us,us
2000-02-14T13:22:48.340Z,41.509,142.17,59.5,4.3,mb,,,,0.97,us,usp0009nf7,2014-11-07T01:09:30.834Z,"Hokkaido, Japan region",earthquake,,8.2,,11,reviewed,us,us
2000-02-14T06:56:34.350Z,41.016,31.757,10,4.9,mb,,,,1.16,us,usp0009nep,2017-04-13T22:12:34.216Z,"western Turkey",earthquake,,,,64,reviewed,us,us
2000-02-14T01:22:04.720Z,43.186,148.464,33,4.2,mb,,,,1.52,us,usp0009neh,2014-11-07T01:09:30.765Z,"east of the Kuril Islands",earthquake,,,,3,reviewed,us,us
2000-02-13T23:16:55.420Z,39.512,74.645,81.8,4.5,mb,,,,0.95,us,usp0009neb,2014-11-07T01:09:30.752Z,"southern Xinjiang, China",earthquake,,7.4,,14,reviewed,us,us
2000-02-13T21:01:02.520Z,35.217,58.175,33,4.9,mb,,,,1.21,us,usp0009ne8,2014-11-07T01:09:30.741Z,"northeastern Iran",earthquake,,,,11,reviewed,us,us
2000-02-13T04:33:12.830Z,39.978,143.107,33,4.9,mb,,,,1.08,us,usp0009ndb,2014-11-07T01:09:30.645Z,"off the east coast of Honshu, Japan",earthquake,,,,23,reviewed,us,us
2000-02-13T02:57:08.720Z,42.853,131.572,513.6,6,mwc,,,,0.8,us,usp0009nd9,2020-01-03T23:44:59.731Z,"eastern Russia-northeastern China border region",earthquake,,,,,reviewed,us,hrv
2000-02-12T23:49:34.830Z,53.233,156.71,265,4.2,mb,,,,0.93,us,usp0009nd3,2014-11-07T01:09:30.560Z,"Kamchatka Peninsula, Russia",earthquake,,4.5,,17,reviewed,us,us
2000-02-12T20:34:08.930Z,39.805,15.486,283.2,4.2,mb,,,,0.97,us,usp0009nd1,2014-11-07T01:09:30.544Z,"southern Italy",earthquake,,2.3,,20,reviewed,us,us
2000-02-12T15:34:40.190Z,33.879,90.88,33,4.2,mb,,,,1.46,us,usp0009ncs,2014-11-07T01:09:30.499Z,"Xizang-Qinghai border region",earthquake,,,,7,reviewed,us,us
2000-02-12T11:05:46.810Z,51.355,-178.85,53.2,4.6,mb,,,,1.07,us,usp0009ncf,2020-02-20T20:06:46.237Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,22,reviewed,us,us
2000-02-12T00:19:57.570Z,33.886,91.009,33,4.3,mb,,,,1.04,us,usp0009nbw,2014-11-07T01:09:30.281Z,"southern Qinghai, China",earthquake,,,,2,reviewed,us,us
2000-02-12T00:04:22.220Z,33.997,90.847,33,5.1,mwc,,,,1.02,us,usp0009nbv,2016-11-09T21:51:33.175Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2000-02-11T13:29:24.870Z,37.524,141.416,61.3,4.4,mb,,,,1.02,us,usp0009nbc,2014-11-07T01:09:30.217Z,"near the east coast of Honshu, Japan",earthquake,,11.6,,11,reviewed,us,us
2000-02-11T11:57:06.180Z,35.539,138.915,46.9,4.2,mb,,,,1.01,us,usp0009nb8,2014-11-07T01:09:30.202Z,"eastern Honshu, Japan",earthquake,,12,,11,reviewed,us,us
2000-02-11T11:32:38.350Z,42.197,142.366,75.2,4.3,mb,,,,1.47,us,usp0009nb5,2014-11-07T01:09:30.193Z,"Hokkaido, Japan region",earthquake,,14.1,,12,reviewed,us,us
2000-02-11T07:08:38.870Z,39.047,140.781,33,5.1,mb,,,,0.81,us,usp0009naz,2014-11-07T01:09:30.164Z,"eastern Honshu, Japan",earthquake,,,,68,reviewed,us,us
2000-02-11T02:43:00.580Z,52.421,174.027,54.3,4.2,mb,,,,0.95,us,usp0009nas,2014-11-07T01:09:30.147Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,9.3,,3,reviewed,us,us
2000-02-10T15:05:11.890Z,53.799,160.759,59.6,4.9,mb,,,,0.83,us,usp0009na8,2014-11-07T01:09:29.725Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,4.5,,54,reviewed,us,us
2000-02-10T11:12:14.880Z,52.132,173.947,33,4.1,mb,,,,0.85,us,usp0009n9v,2014-11-07T01:09:29.236Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,8,reviewed,us,us
2000-02-09T23:35:13.910Z,36.459,71.044,117.5,4.4,mb,,,,1.37,us,usp0009n93,2014-11-07T01:09:29.148Z,"Hindu Kush region, Afghanistan",earthquake,,14.5,,2,reviewed,us,us
2000-02-09T20:34:23.680Z,36.672,142.65,33,4.6,mb,,,,1.06,us,usp0009n8z,2014-11-07T01:09:29.134Z,"off the east coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2000-02-09T05:12:38.880Z,45.617,151.833,46.6,4.8,mb,,,,0.9,us,usp0009n84,2014-11-07T01:09:29.014Z,"Kuril Islands",earthquake,,,,26,reviewed,us,us
2000-02-08T13:20:53.330Z,44.383,149.228,33,4,mb,,,,1.1,us,usp0009n74,2014-11-07T01:09:28.858Z,"Kuril Islands",earthquake,,,,4,reviewed,us,us
2000-02-08T11:40:27.390Z,45.576,151.838,49.8,4.6,mb,,,,1.03,us,usp0009n71,2014-11-07T01:09:28.849Z,"Kuril Islands",earthquake,,,,12,reviewed,us,us
2000-02-08T06:57:28.450Z,47.486,152.542,116.5,4,mb,,,,0.64,us,usp0009n6r,2014-11-07T01:09:28.828Z,"Kuril Islands",earthquake,,11.5,,4,reviewed,us,us
2000-02-07T20:11:49.050Z,39.898,34.019,33,4.6,mb,,,,0.95,us,usp0009n64,2014-11-07T01:09:28.441Z,"central Turkey",earthquake,,,,1,reviewed,us,us
2000-02-07T19:42:50.160Z,34.279,31.533,33,4.4,mb,,,,0.71,us,usp0009n63,2014-11-07T01:09:28.395Z,"Cyprus region",earthquake,,,,1,reviewed,us,us
2000-02-07T12:27:15.720Z,37.586,142,33,4.3,mb,,,,1.02,us,usp0009n5n,2014-11-07T01:09:28.333Z,"off the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-02-07T06:34:49.670Z,43.368,147.433,61.5,5.2,mwc,,,,0.73,us,usp0009n5f,2016-11-09T21:49:22.263Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2000-02-07T01:30:36.590Z,38.203,21.325,52.2,4,mb,,,,0.97,us,usp0009n58,2014-11-07T01:09:28.279Z,"Greece",earthquake,,9.7,,5,reviewed,us,us
2000-02-06T04:55:16.850Z,42.323,143.028,73.1,4.2,mb,,,,1.15,us,usp0009n3x,2014-11-07T01:09:27.209Z,"Hokkaido, Japan region",earthquake,,13,,4,reviewed,us,us
2000-02-06T04:21:51.440Z,40.64,78.855,33,4.3,mb,,,,0.99,us,usp0009n3v,2014-11-07T01:09:27.198Z,"southern Xinjiang, China",earthquake,,,,20,reviewed,us,us
2000-02-06T04:02:52.640Z,45.648,151.44,54.6,4,mb,,,,0.9,us,usp0009n3u,2014-11-07T01:09:27.192Z,"Kuril Islands",earthquake,,10,,6,reviewed,us,us
2000-02-05T19:43:49.540Z,36.676,139.355,33,4.2,mb,,,,1.24,us,usp0009n39,2014-11-07T01:09:26.950Z,"eastern Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-02-05T05:24:16.010Z,42.855,146.941,33,4.2,mb,,,,1.19,us,usp0009n2j,2014-11-07T01:09:26.826Z,"off the coast of Hokkaido, Japan",earthquake,,,,3,reviewed,us,us
2000-02-05T04:24:22.760Z,47.159,152.362,136.6,4.7,mb,,,,0.95,us,usp0009n2e,2014-11-07T01:09:26.782Z,"Kuril Islands",earthquake,,,,57,reviewed,us,us
2000-02-04T23:27:35.310Z,36.292,71.2,102.9,4,mb,,,,1.23,us,usp0009n25,2014-11-07T01:09:26.747Z,"Hindu Kush region, Afghanistan",earthquake,,13.1,,6,reviewed,us,us
2000-02-04T11:04:03.950Z,49.201,155.522,56.9,4.5,mb,,,,1.03,us,usp0009n1j,2014-11-07T01:09:26.628Z,"Kuril Islands",earthquake,,,,11,reviewed,us,us
2000-02-04T07:52:27.690Z,53.674,156.41,330.4,4.7,mb,,,,0.71,us,usp0009n1e,2014-11-07T01:09:26.585Z,"Kamchatka Peninsula, Russia",earthquake,,,,58,reviewed,us,us
2000-02-04T01:54:27.590Z,50.159,-178.797,33,4.6,mb,,,,0.88,us,usp0009n15,2020-02-20T20:06:48.399Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,14,reviewed,us,us
2000-02-03T15:53:12.960Z,75.271,10.195,10,5.5,mwc,,,,0.76,us,usp0009n0d,2016-11-09T21:47:56.071Z,"Svalbard region",earthquake,,,,,reviewed,us,hrv
2000-02-03T00:58:21.580Z,39.876,70.052,33,4.7,mb,,,,1.02,us,usp0009mza,2014-11-07T01:09:25.911Z,"Kyrgyzstan",earthquake,,,,31,reviewed,us,us
2000-02-02T22:58:01.550Z,35.288,58.218,33,5.3,mwc,,,,0.95,us,usp0009mz6,2020-02-06T20:06:43.945Z,"northeastern Iran",earthquake,,,,,reviewed,us,hrv
2000-02-02T17:04:50.830Z,49.212,119.15,10,4.5,mb,,,,1.14,us,usp0009myt,2017-04-13T22:12:31.787Z,"northeastern Nei Mongol, China",earthquake,,,,2,reviewed,us,us
2000-02-02T10:07:36.390Z,51.952,177.891,142.7,4.4,mb,,,,0.9,us,usp0009myh,2014-11-07T01:09:25.548Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,14.1,,10,reviewed,us,us
2000-02-02T10:07:04.160Z,44.112,143.575,179.6,4.4,mb,,,,0.5,us,usp0009myg,2014-11-07T01:09:25.543Z,"Hokkaido, Japan region",earthquake,,9.6,,3,reviewed,us,us
2000-02-02T03:42:16.250Z,44.127,147.304,72.1,4.6,mb,,,,1.06,us,usp0009my8,2014-11-07T01:09:25.392Z,"Kuril Islands",earthquake,,11,,39,reviewed,us,us
2000-02-01T03:25:40.360Z,43.119,146.819,59.9,4.1,mb,,,,0.91,us,usp0009mx3,2014-11-07T01:09:24.818Z,"Kuril Islands",earthquake,,,,4,reviewed,us,us
2000-01-31T18:56:42.890Z,51.858,-179.171,102.2,4.6,mb,,,,0.86,us,usp0009mwm,2020-02-20T20:04:03.714Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,9.4,,11,reviewed,us,us
2000-01-31T17:19:13.970Z,37.178,71.91,137.1,4.3,mb,,,,0.76,us,usp0009mwf,2014-11-07T01:09:22.995Z,"Tajikistan",earthquake,,11.5,,8,reviewed,us,us
2000-01-31T17:14:51.190Z,38.155,88.502,33,4.7,mb,,,,1.35,us,usp0009mwe,2014-11-07T01:09:22.992Z,"southern Xinjiang, China",earthquake,,,,14,reviewed,us,us
2000-01-31T14:38:51.280Z,40.713,29.345,10,4.1,mb,,,,1.29,us,usp0009mw9,2014-11-07T01:09:22.981Z,"western Turkey",earthquake,,,,14,reviewed,us,us
2000-01-31T08:54:08.500Z,49.804,152.527,274.3,4.6,mb,,,,0.94,us,usp0009mvu,2014-11-07T01:09:22.950Z,"northwest of the Kuril Islands",earthquake,,12.6,,3,reviewed,us,us
2000-01-31T07:34:03.050Z,35.235,27.358,58.9,4.8,mb,,,,1.36,us,usp0009mvr,2014-11-07T01:09:22.931Z,"Dodecanese Islands, Greece",earthquake,,4.2,,60,reviewed,us,us
2000-01-31T07:25:59.740Z,38.114,88.604,33,5.4,mwc,,,,0.82,us,usp0009mvq,2016-11-09T21:46:50.125Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,hrv
2000-01-30T19:32:53.940Z,35.702,140.785,86.5,4.3,mb,,,,0.95,us,usp0009mv6,2014-11-07T01:09:22.865Z,"near the east coast of Honshu, Japan",earthquake,,16.7,,4,reviewed,us,us
2000-01-30T19:22:38.240Z,35.547,140.719,87.2,4.2,mb,,,,1.18,us,usp0009mv5,2014-11-07T01:09:22.862Z,"near the east coast of Honshu, Japan",earthquake,,16.5,,7,reviewed,us,us
2000-01-30T16:59:25.390Z,45.993,143.153,316,4.4,mb,,,,0.82,us,usp0009muz,2014-11-07T01:09:22.839Z,"Hokkaido, Japan region",earthquake,,5.8,,26,reviewed,us,us
2000-01-29T22:15:40.190Z,48.192,147.245,453.8,4.7,mb,,,,0.64,us,usp0009mty,2014-11-07T01:09:22.695Z,"Sea of Okhotsk",earthquake,,4.4,,66,reviewed,us,us
